State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
Washington,King,53,033,1991-06-01,46,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-06-02,34,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-06-03,41,Good,CO,53-033-0051,11
Washington,King,53,033,1991-06-04,34,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-06-05,38,Good,PM10,53-033-7001,13
Washington,King,53,033,1991-06-06,49,Good,PM10,53-033-0057,11
Washington,King,53,033,1991-06-07,62,Moderate,SO2,53-033-0057,11
Washington,King,53,033,1991-06-08,82,Moderate,SO2,53-033-0057,11
Washington,King,53,033,1991-06-09,49,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-06-10,49,Good,CO,53-033-0051,11
Washington,King,53,033,1991-06-11,39,Good,SO2,53-033-0057,13
Washington,King,53,033,1991-06-12,43,Good,CO,53-033-0051,11
Washington,King,53,033,1991-06-13,30,Good,CO,53-033-0051,11
Washington,King,53,033,1991-06-14,28,Good,PM10,53-033-7001,11
Washington,King,53,033,1991-06-15,31,Good,Ozone,53-033-7001,10
Washington,King,53,033,1991-06-16,35,Good,Ozone,53-033-7001,8
Washington,King,53,033,1991-06-17,32,Good,CO,53-033-0051,11
Washington,King,53,033,1991-06-18,41,Good,Ozone,53-033-7001,10
Washington,King,53,033,1991-06-19,40,Good,Ozone,53-033-7001,10
Washington,King,53,033,1991-06-20,23,Good,PM10,53-033-0057,10
Washington,King,53,033,1991-06-21,30,Good,CO,53-033-0083,9
Washington,King,53,033,1991-06-22,33,Good,Ozone,53-033-7001,7
Washington,King,53,033,1991-06-23,42,Good,Ozone,53-033-0010,12
Washington,King,53,033,1991-06-24,34,Good,Ozone,53-033-7001,10
Washington,King,53,033,1991-06-25,24,Good,PM10,53-033-7001,11
Washington,King,53,033,1991-06-26,33,Good,CO,53-033-0051,10
Washington,King,53,033,1991-06-27,61,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-06-28,80,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-06-29,23,Good,Ozone,53-033-7001,13
Washington,King,53,033,1991-06-30,34,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-07-01,100,Moderate,Ozone,53-033-7001,9
Washington,King,53,033,1991-07-02,166,Unhealthy,Ozone,53-033-7001,10
Washington,King,53,033,1991-07-03,100,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-07-04,74,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-07-05,38,Good,Ozone,53-033-0010,11
Washington,King,53,033,1991-07-06,48,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-07-07,77,Moderate,Ozone,53-033-7001,9
Washington,King,53,033,1991-07-08,54,Moderate,Ozone,53-033-7001,10
Washington,King,53,033,1991-07-09,38,Good,PM10,53-033-0057,11
Washington,King,53,033,1991-07-10,37,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-07-11,71,Moderate,Ozone,53-033-7001,13
Washington,King,53,033,1991-07-12,93,Moderate,Ozone,53-033-0010,11
Washington,King,53,033,1991-07-13,40,Good,SO2,53-033-0057,11
Washington,King,53,033,1991-07-14,44,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-07-15,27,Good,PM10,53-033-0057,11
Washington,King,53,033,1991-07-16,31,Good,CO,53-033-0051,11
Washington,King,53,033,1991-07-17,31,Good,CO,53-033-0083,13
Washington,King,53,033,1991-07-18,39,Good,Ozone,53-033-0088,11
Washington,King,53,033,1991-07-19,31,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-07-20,46,Good,Ozone,53-033-7001,10
Washington,King,53,033,1991-07-21,38,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-07-22,90,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-07-23,154,Unhealthy,Ozone,53-033-7001,13
Washington,King,53,033,1991-07-24,38,Good,CO,53-033-0051,11
Washington,King,53,033,1991-07-25,34,Good,CO,53-033-0051,11
Washington,King,53,033,1991-07-26,34,Good,Ozone,53-033-0088,11
Washington,King,53,033,1991-07-27,46,Good,Ozone,53-033-7001,10
Washington,King,53,033,1991-07-28,97,Moderate,Ozone,53-033-7001,8
Washington,King,53,033,1991-07-29,44,Good,Ozone,53-033-7001,12
Washington,King,53,033,1991-07-30,51,Moderate,Ozone,53-033-7001,10
Washington,King,53,033,1991-07-31,101,Unhealthy for Sensitive Groups,Ozone,53-033-7001,10
Washington,King,53,033,1991-08-01,41,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-02,67,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-03,126,Unhealthy for Sensitive Groups,Ozone,53-033-7001,9
Washington,King,53,033,1991-08-04,71,Moderate,Ozone,53-033-0010,13
Washington,King,53,033,1991-08-05,31,Good,Ozone,53-033-0083,11
Washington,King,53,033,1991-08-06,44,Good,Ozone,53-033-0088,11
Washington,King,53,033,1991-08-07,102,Unhealthy for Sensitive Groups,SO2,53-033-0057,11
Washington,King,53,033,1991-08-08,40,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-09,43,Good,CO,53-033-0051,11
Washington,King,53,033,1991-08-10,31,Good,SO2,53-033-7001,13
Washington,King,53,033,1991-08-11,38,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-08-12,47,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-13,42,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-14,84,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-15,112,Unhealthy for Sensitive Groups,Ozone,53-033-7001,10
Washington,King,53,033,1991-08-16,48,Good,Ozone,53-033-7001,13
Washington,King,53,033,1991-08-17,140,Unhealthy for Sensitive Groups,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-18,154,Unhealthy,Ozone,53-033-7001,9
Washington,King,53,033,1991-08-19,90,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-20,84,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-21,61,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-22,48,Good,Ozone,53-033-7001,13
Washington,King,53,033,1991-08-23,34,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-24,45,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-08-25,44,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-08-26,57,Moderate,SO2,53-033-0057,11
Washington,King,53,033,1991-08-27,25,Good,CO,53-033-0051,11
Washington,King,53,033,1991-08-28,27,Good,CO,53-033-0083,13
Washington,King,53,033,1991-08-29,31,Good,CO,53-033-0077,11
Washington,King,53,033,1991-08-30,38,Good,CO,53-033-0051,11
Washington,King,53,033,1991-08-31,41,Good,CO,53-033-0083,11
Washington,King,53,033,1991-09-01,32,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-09-02,44,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-09-03,43,Good,CO,53-033-0051,12
Washington,King,53,033,1991-09-04,61,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-09-05,74,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-09-06,50,Good,CO,53-033-0051,11
Washington,King,53,033,1991-09-07,28,Good,Ozone,53-033-7001,11
Washington,King,53,033,1991-09-08,27,Good,Ozone,53-033-7001,9
Washington,King,53,033,1991-09-09,42,Good,CO,53-033-0051,13
Washington,King,53,033,1991-09-10,41,Good,PM10,53-033-0057,11
Washington,King,53,033,1991-09-11,44,Good,CO,53-033-0051,10
Washington,King,53,033,1991-09-12,38,Good,PM10,53-033-0083,10
Washington,King,53,033,1991-09-13,41,Good,CO,53-033-0051,10
Washington,King,53,033,1991-09-14,38,Good,Ozone,53-033-7001,8
Washington,King,53,033,1991-09-15,41,Good,Ozone,53-033-7001,12
Washington,King,53,033,1991-09-16,55,Moderate,PM10,53-033-0057,11
Washington,King,53,033,1991-09-17,49,Good,PM10,53-033-2004,11
Washington,King,53,033,1991-09-18,51,Moderate,PM10,53-033-0057,11
Washington,King,53,033,1991-09-19,51,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-09-20,42,Good,PM10,53-033-2004,11
Washington,King,53,033,1991-09-21,40,Good,SO2,53-033-0057,13
Washington,King,53,033,1991-09-22,44,Good,SO2,53-033-0057,9
Washington,King,53,033,1991-09-23,43,Good,PM10,53-033-2004,10
Washington,King,53,033,1991-09-24,41,Good,PM10,53-033-2004,10
Washington,King,53,033,1991-09-25,52,Moderate,CO,53-033-0051,11
Washington,King,53,033,1991-09-26,67,Moderate,Ozone,53-033-7001,11
Washington,King,53,033,1991-09-27,42,Good,PM10,53-033-2004,13
Washington,King,53,033,1991-09-28,41,Good,PM10,53-033-2004,11
Washington,King,53,033,1991-09-29,41,Good,SO2,53-033-0057,8
Washington,King,53,033,1991-09-30,51,Moderate,PM10,53-033-2004,10
Washington,King,53,033,1991-10-01,74,Moderate,Ozone,53-033-0088,11
Washington,King,53,033,1991-10-02,43,Good,PM10,53-033-2004,11
Washington,King,53,033,1991-10-03,76,Moderate,PM10,53-033-2004,13
Washington,King,53,033,1991-10-04,57,Moderate,PM10,53-033-2004,11
Washington,King,53,033,1991-10-05,57,Moderate,CO,53-033-0083,10
Washington,King,53,033,1991-10-06,56,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-10-07,51,Moderate,PM10,53-033-2004,11
Washington,King,53,033,1991-10-08,56,Moderate,PM10,53-033-0057,11
Washington,King,53,033,1991-10-09,60,Moderate,PM10,53-033-0057,13
Washington,King,53,033,1991-10-10,58,Moderate,PM10,53-033-2004,11
Washington,King,53,033,1991-10-11,70,Moderate,SO2,53-033-0057,10
Washington,King,53,033,1991-10-12,34,Good,CO,53-033-0083,10
Washington,King,53,033,1991-10-13,33,Good,CO,53-033-0077,8
Washington,King,53,033,1991-10-14,52,Moderate,SO2,53-033-0057,10
Washington,King,53,033,1991-10-15,72,Moderate,SO2,53-033-0057,13
Washington,King,53,033,1991-10-16,37,Good,PM10,53-033-0057,10
Washington,King,53,033,1991-10-17,39,Good,CO,53-033-0077,11
Washington,King,53,033,1991-10-18,44,Good,CO,53-033-0083,11
Washington,King,53,033,1991-10-19,44,Good,CO,53-033-0083,11
Washington,King,53,033,1991-10-20,44,Good,SO2,53-033-0057,9
Washington,King,53,033,1991-10-21,43,Good,SO2,53-033-0057,13
Washington,King,53,033,1991-10-22,51,Moderate,CO,53-033-0051,11
Washington,King,53,033,1991-10-23,46,Good,SO2,53-033-0057,11
Washington,King,53,033,1991-10-24,49,Good,CO,53-033-0051,11
Washington,King,53,033,1991-10-25,54,Moderate,CO,53-033-0083,11
Washington,King,53,033,1991-10-26,47,Good,CO,53-033-0083,9
Washington,King,53,033,1991-10-27,41,Good,CO,53-033-0051,13
Washington,King,53,033,1991-10-28,50,Good,CO,53-033-0051,11
Washington,King,53,033,1991-10-29,56,Moderate,CO,53-033-0083,11
Washington,King,53,033,1991-10-30,58,Moderate,PM10,53-033-0057,11
Washington,King,53,033,1991-10-31,55,Moderate,PM10,53-033-0077,11
Washington,King,53,033,1991-11-01,48,Good,CO,53-033-0077,8
Washington,King,53,033,1991-11-02,33,Good,CO,53-033-0083,10
Washington,King,53,033,1991-11-03,44,Good,CO,53-033-0083,6
Washington,King,53,033,1991-11-04,44,Good,PM10,53-033-0057,8
Washington,King,53,033,1991-11-05,55,Moderate,SO2,53-033-0057,8
Washington,King,53,033,1991-11-06,52,Moderate,CO,53-033-0077,8
Washington,King,53,033,1991-11-07,53,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-11-08,67,Moderate,SO2,53-033-0057,9
Washington,King,53,033,1991-11-09,27,Good,PM10,53-033-0057,7
Washington,King,53,033,1991-11-10,36,Good,CO,53-033-0051,5
Washington,King,53,033,1991-11-11,31,Good,CO,53-033-0051,7
Washington,King,53,033,1991-11-12,22,Good,CO,53-033-0051,3
Washington,King,53,033,1991-11-13,30,Good,PM10,53-033-0057,7
Washington,King,53,033,1991-11-14,59,Moderate,CO,53-033-1003,9
Washington,King,53,033,1991-11-15,65,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-11-16,42,Good,CO,53-033-0083,8
Washington,King,53,033,1991-11-17,31,Good,SO2,53-033-0057,6
Washington,King,53,033,1991-11-18,31,Good,PM10,53-033-0057,7
Washington,King,53,033,1991-11-19,27,Good,CO,53-033-0051,8
Washington,King,53,033,1991-11-20,37,Good,SO2,53-033-0057,10
Washington,King,53,033,1991-11-21,50,Good,CO,53-033-0083,8
Washington,King,53,033,1991-11-22,71,Moderate,CO,53-033-0051,8
Washington,King,53,033,1991-11-23,58,Moderate,CO,53-033-0051,8
Washington,King,53,033,1991-11-24,33,Good,CO,53-033-0083,6
Washington,King,53,033,1991-11-25,36,Good,CO,53-033-0051,8
Washington,King,53,033,1991-11-26,58,Moderate,CO,53-033-0077,10
Washington,King,53,033,1991-11-27,50,Good,CO,53-033-0083,6
Washington,King,53,033,1991-11-28,76,Moderate,SO2,53-033-0057,6
Washington,King,53,033,1991-11-29,56,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-11-30,57,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-12-01,37,Good,SO2,53-033-0057,5
Washington,King,53,033,1991-12-02,53,Moderate,CO,53-033-0083,9
Washington,King,53,033,1991-12-03,40,Good,PM10,53-033-0057,8
Washington,King,53,033,1991-12-04,82,Moderate,SO2,53-033-0057,8
Washington,King,53,033,1991-12-05,42,Good,CO,53-033-0083,8
Washington,King,53,033,1991-12-06,44,Good,SO2,53-033-0057,8
Washington,King,53,033,1991-12-07,129,Unhealthy for Sensitive Groups,SO2,53-033-0057,6
Washington,King,53,033,1991-12-08,59,Moderate,SO2,53-033-0057,10
Washington,King,53,033,1991-12-09,54,Moderate,CO,53-033-0051,8
Washington,King,53,033,1991-12-10,47,Good,CO,53-033-0083,7
Washington,King,53,033,1991-12-11,47,Good,CO,53-033-0083,8
Washington,King,53,033,1991-12-12,106,Unhealthy for Sensitive Groups,SO2,53-033-0057,8
Washington,King,53,033,1991-12-13,75,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-12-14,54,Moderate,CO,53-033-0083,10
Washington,King,53,033,1991-12-15,92,Moderate,CO,53-033-0083,6
Washington,King,53,033,1991-12-16,95,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-12-17,75,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1991-12-18,70,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-12-19,49,Good,CO,53-033-0083,8
Washington,King,53,033,1991-12-20,60,Moderate,CO,53-033-0083,10
Washington,King,53,033,1991-12-21,48,Good,CO,53-033-0077,8
Washington,King,53,033,1991-12-22,48,Good,CO,53-033-0077,6
Washington,King,53,033,1991-12-23,62,Moderate,CO,53-033-0077,8
Washington,King,53,033,1991-12-24,59,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-12-25,55,Moderate,CO,53-033-0083,8
Washington,King,53,033,1991-12-26,57,Moderate,CO,53-033-0083,10
Washington,King,53,033,1991-12-27,93,Moderate,CO,53-033-0051,8
Washington,King,53,033,1991-12-28,93,Moderate,CO,53-033-0051,7
Washington,King,53,033,1991-12-29,44,Good,CO,53-033-0083,5
Washington,King,53,033,1991-12-30,73,Moderate,CO,53-033-0083,7
Washington,King,53,033,1991-12-31,70,Moderate,CO,53-033-0083,8
Washington,King,53,033,1992-01-01,27,Good,PM10,53-033-2004,11
Washington,King,53,033,1992-01-02,84,Moderate,SO2,53-033-0057,9
Washington,King,53,033,1992-01-03,52,Moderate,CO,53-033-0083,8
Washington,King,53,033,1992-01-04,72,Moderate,SO2,53-033-0057,7
Washington,King,53,033,1992-01-05,26,Good,CO,53-033-0087,5
Washington,King,53,033,1992-01-06,59,Moderate,CO,53-033-0087,7
Washington,King,53,033,1992-01-07,68,Moderate,CO,53-033-0087,10
Washington,King,53,033,1992-01-08,80,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-01-09,83,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-01-10,68,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-01-11,80,Moderate,SO2,53-033-0057,8
Washington,King,53,033,1992-01-12,61,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-01-13,62,Moderate,CO,53-033-0087,9
Washington,King,53,033,1992-01-14,80,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-01-15,105,Unhealthy for Sensitive Groups,SO2,53-033-0057,8
Washington,King,53,033,1992-01-16,43,Good,CO,53-033-0051,9
Washington,King,53,033,1992-01-17,61,Moderate,CO,53-033-0083,9
Washington,King,53,033,1992-01-18,98,Moderate,CO,53-033-0087,7
Washington,King,53,033,1992-01-19,94,Moderate,CO,53-033-0087,11
Washington,King,53,033,1992-01-20,84,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-01-21,77,Moderate,SO2,53-033-0057,5
Washington,King,53,033,1992-01-22,54,Moderate,CO,53-033-0087,9
Washington,King,53,033,1992-01-23,35,Good,CO,53-033-0087,8
Washington,King,53,033,1992-01-24,61,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-01-25,61,Moderate,CO,53-033-0087,11
Washington,King,53,033,1992-01-26,63,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-01-27,45,Good,CO,53-033-0087,8
Washington,King,53,033,1992-01-28,42,Good,CO,53-033-0087,8
Washington,King,53,033,1992-01-29,58,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-01-30,73,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-01-31,49,Good,CO,53-033-0087,10
Washington,King,53,033,1992-02-01,47,Good,CO,53-033-0087,8
Washington,King,53,033,1992-02-02,58,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-02-03,150,Unhealthy for Sensitive Groups,CO,53-033-0087,8
Washington,King,53,033,1992-02-04,158,Unhealthy,CO,53-033-0087,8
Washington,King,53,033,1992-02-05,67,Moderate,CO,53-033-1003,8
Washington,King,53,033,1992-02-06,65,Moderate,CO,53-033-1003,11
Washington,King,53,033,1992-02-07,77,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-02-08,70,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-02-09,67,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-02-10,63,Moderate,CO,53-033-0077,7
Washington,King,53,033,1992-02-11,87,Moderate,CO,53-033-0083,8
Washington,King,53,033,1992-02-12,84,Moderate,CO,53-033-0087,11
Washington,King,53,033,1992-02-13,80,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-02-14,66,Moderate,CO,53-033-0087,7
Washington,King,53,033,1992-02-15,54,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-02-16,59,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-02-17,57,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-02-18,38,Good,CO,53-033-0087,10
Washington,King,53,033,1992-02-19,54,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-02-20,45,Good,CO,53-033-0087,8
Washington,King,53,033,1992-02-21,47,Good,SO2,53-033-0057,8
Washington,King,53,033,1992-02-22,80,Moderate,SO2,53-033-0057,8
Washington,King,53,033,1992-02-23,61,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-02-24,79,Moderate,SO2,53-033-0057,11
Washington,King,53,033,1992-02-25,42,Good,PM10,53-033-2004,8
Washington,King,53,033,1992-02-26,66,Moderate,CO,53-033-0087,7
Washington,King,53,033,1992-02-27,89,Moderate,PM10,53-033-0057,7
Washington,King,53,033,1992-02-28,86,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-02-29,62,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-03-01,52,Moderate,PM10,53-033-2004,11
Washington,King,53,033,1992-03-02,62,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-03,64,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-03-04,72,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-03-05,71,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-03-06,50,Good,CO,53-033-0087,8
Washington,King,53,033,1992-03-07,41,Good,CO,53-033-0087,11
Washington,King,53,033,1992-03-08,35,Good,CO,53-033-0087,6
Washington,King,53,033,1992-03-09,63,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-10,69,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-11,68,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-12,58,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-13,69,Moderate,PM10,53-033-0057,11
Washington,King,53,033,1992-03-14,62,Moderate,PM10,53-033-2004,8
Washington,King,53,033,1992-03-15,57,Moderate,CO,53-033-0087,6
Washington,King,53,033,1992-03-16,62,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-03-17,50,Good,SO2,53-033-0057,8
Washington,King,53,033,1992-03-18,48,Good,PM10,53-033-0057,8
Washington,King,53,033,1992-03-19,58,Moderate,PM10,53-033-0057,11
Washington,King,53,033,1992-03-20,58,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-21,49,Good,PM10,53-033-0057,8
Washington,King,53,033,1992-03-22,50,Good,PM10,53-033-0057,6
Washington,King,53,033,1992-03-23,62,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-24,54,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-25,59,Moderate,PM10,53-033-2004,11
Washington,King,53,033,1992-03-26,54,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-27,38,Good,CO,53-033-0077,8
Washington,King,53,033,1992-03-28,35,Good,PM10,53-033-0057,8
Washington,King,53,033,1992-03-29,47,Good,CO,53-033-0087,6
Washington,King,53,033,1992-03-30,54,Moderate,PM10,53-033-0057,8
Washington,King,53,033,1992-03-31,43,Good,PM10,53-033-0057,11
Washington,King,53,033,1992-04-01,61,Moderate,PM10,53-033-0057,10
Washington,King,53,033,1992-04-02,66,Moderate,PM10,53-033-0057,10
Washington,King,53,033,1992-04-03,35,Good,CO,53-033-0087,10
Washington,King,53,033,1992-04-04,34,Good,CO,53-033-0087,10
Washington,King,53,033,1992-04-05,31,Good,Ozone,53-033-7001,8
Washington,King,53,033,1992-04-06,39,Good,CO,53-033-0087,13
Washington,King,53,033,1992-04-07,38,Good,CO,53-033-0051,10
Washington,King,53,033,1992-04-08,50,Good,PM10,53-033-0057,10
Washington,King,53,033,1992-04-09,63,Moderate,CO,53-033-0087,10
Washington,King,53,033,1992-04-10,53,Moderate,CO,53-033-0087,10
Washington,King,53,033,1992-04-11,51,Moderate,CO,53-033-0087,8
Washington,King,53,033,1992-04-12,51,Moderate,CO,53-033-0087,13
Washington,King,53,033,1992-04-13,51,Moderate,CO,53-033-0087,10
Washington,King,53,033,1992-04-14,45,Good,CO,53-033-0087,10
Washington,King,53,033,1992-04-15,53,Moderate,CO,53-033-0087,10
Washington,King,53,033,1992-04-16,43,Good,CO,53-033-0087,10
Washington,King,53,033,1992-04-17,40,Good,Ozone,53-033-7001,10
Washington,King,53,033,1992-04-18,44,Good,Ozone,53-033-7001,12
